POSTING DATE,EFFECTIVE DATE,CREATE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,Description,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,U_SOTYPE,BP CATEGORY,Document Type,TRANSPORTER NAME,U_GRNNO,U_AssetClass,Customer Type,U_TRINPD
01-12-2021,01-12-2021,01-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
02-12-2021,02-12-2021,02-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
03-12-2021,03-12-2021,03-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
03-12-2021,03-12-2021,03-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
03-12-2021,03-12-2021,03-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),360,Nos,370,2021/6653,03-12-2021,04-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,00:00.0
04-12-2021,04-12-2021,04-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
04-12-2021,04-12-2021,04-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),336,Nos,370,2021/6666,04-12-2021,06-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,00:00.0
04-12-2021,04-12-2021,04-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),120,Nos,370,2021/6671,04-12-2021,05-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,00:00.0
04-12-2021,04-12-2021,04-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
06-12-2021,06-12-2021,06-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
07-12-2021,07-12-2021,07-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
08-12-2021,08-12-2021,08-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),288,Nos,370,2021/6773,08-12-2021,09-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,00:00.0
08-12-2021,08-12-2021,08-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
09-12-2021,09-12-2021,09-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
09-12-2021,09-12-2021,09-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
10-12-2021,10-12-2021,10-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),48,Nos,370,2021/6830,10-12-2021,11-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,00:00.0
10-12-2021,10-12-2021,10-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
11-12-2021,11-12-2021,11-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
11-12-2021,11-12-2021,11-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
13-12-2021,13-12-2021,13-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
13-12-2021,13-12-2021,13-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),662,Nos,370,2021/6872,13-12-2021,14-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,00:00.0
13-12-2021,13-12-2021,13-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
14-12-2021,14-12-2021,14-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),476,Nos,370,2021/6902,14-12-2021,15-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,00:00.0
14-12-2021,14-12-2021,14-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
14-12-2021,14-12-2021,14-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,15-11-2021,17-11-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
15-12-2021,15-12-2021,15-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
15-12-2021,15-12-2021,15-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
16-12-2021,16-12-2021,16-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
16-12-2021,16-12-2021,16-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
17-12-2021,17-12-2021,17-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),96,Nos,370,2021/7027,17-12-2021,18-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,00:00.0
17-12-2021,17-12-2021,17-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
18-12-2021,18-12-2021,18-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
18-12-2021,18-12-2021,18-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),360,Nos,370,2021/7052,18-12-2021,20-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,00:00.0
18-12-2021,18-12-2021,18-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
20-12-2021,20-12-2021,20-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
21-12-2021,21-12-2021,21-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
22-12-2021,22-12-2021,22-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
22-12-2021,22-12-2021,22-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),48,Nos,370,2021/7145,22-12-2021,23-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Belts & Wedges,,00:00.0
23-12-2021,23-12-2021,23-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
24-12-2021,24-12-2021,24-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
25-12-2021,25-12-2021,25-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
25-12-2021,25-12-2021,25-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
27-12-2021,27-12-2021,27-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
28-12-2021,28-12-2021,28-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
29-12-2021,29-12-2021,29-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
29-12-2021,29-12-2021,29-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
29-12-2021,29-12-2021,29-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
30-12-2021,30-12-2021,30-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
30-12-2021,30-12-2021,30-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
30-12-2021,30-12-2021,30-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
31-12-2021,31-12-2021,31-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
31-12-2021,31-12-2021,31-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
31-12-2021,31-12-2021,31-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
31-12-2021,31-12-2021,31-12-2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
01-01-2022,01-01-2022,01-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
01-01-2022,01-01-2022,01-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,302,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
01-01-2022,01-01-2022,01-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,0,Wooden Pallet,,00:00.0
01-01-2022,01-01-2022,01-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
01-01-2022,01-01-2022,01-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7431,01-01-2022,04-01-2022,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,00:00.0
01-01-2022,01-01-2022,01-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,3500,Company Transport borne by customer,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7431,01-01-2022,04-01-2022,C,Rent,Beverage,Allot,Active Enterprises,,Wooden Pallet,,00:00.0
01-01-2022,01-01-2022,01-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,302,Nos,2060,2021/7287,28-12-2021,29-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
02-01-2022,02-01-2022,02-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,290,Nos,2060,2021/7476,02-01-2022,28-01-2022,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
02-01-2022,02-01-2022,02-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,268,Nos,2060,2021/6948,15-12-2021,16-12-2021,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
03-01-2022,03-01-2022,03-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,274,Nos,2060,2021/7476,02-01-2022,28-01-2022,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
03-01-2022,03-01-2022,03-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7476,02-01-2022,28-01-2022,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
04-01-2022,04-01-2022,04-01-2022,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/7476,02-01-2022,28-01-2022,C,Rent,Beverage,Allot,Customer Transport,,Wooden Pallet,,00:00.0
